TargetID,DrugID,uniprot_id,DrugBankID
T59328,D0M0XB,P00533,DB11805
T59328,D0M4AV,P00533,DB11907
T59328,D0O0LS,P00533,DB11986
T59328,D0P6DJ,P00533,DB04879
T59328,D0Q9CY,P00533,DB11828
T59328,D0YB3W,P00533,DB05424
T59328,D0Z4RC,P00533,DB12174
T59328,D0IT6Q,P00533,DB05465
T59328,D0A1CM,P00533,DB08846
T91959,D0E3SH,Q9NTG7,DB06603
T91959,D0U3EP,Q9NTG7,DB02709
T04210,D09ALJ,Q9GZQ4,DB01698
T26623,D05FTJ,P15121,DB00784
T26623,D07HBX,P15121,DB00936
T26623,D09BHB,P15121,DB00500
T26623,D0B2WJ,P15121,DB02266
T26623,D0K8KX,P15121,DB04216
T26623,D0R1RS,P15121,DB00328
T26623,D0TG1H,P15121,DB00586
T26623,D0W9WF,P15121,DB01009
T26623,D0Z5IU,P15121,DB00605
T26623,D0L4FS,P15121,DB01645
T26623,D0R9YR,P15121,DB12480
T26623,D0Z0HH,P15121,DB13044
T26623,D0U7OU,P15121,DB07715
T26623,D03ZMQ,P15121,DB04665
T26623,D0A1CM,P15121,DB08846
T77181,D03GET,P15374,DB00170
T39977,D0B1FE,P14174,DB12610
T39977,D0A1CM,P14174,DB08846
T97155,D0B3HD,Q13535,DB00201
T97155,D0W7HE,Q13535,DB12015
T86350,D07POC,P21860,DB00530
T86350,D0O8GK,P21860,DB09330
T86350,D0M4AV,P21860,DB11907
T07173,D03ZBT,P04629,DB08865
T07173,D04LVK,P04629,DB09063
T07173,D0AF6O,P04629,DB12130
T07173,D0OB0F,P04629,DB06616
T07173,D0Y5UG,P04629,DB00321
T07173,D0O0LS,P04629,DB11986
T03755,D00PBX,Q92843,DB11581
T03755,D06ETI,Q92843,DB12340
T03755,D0Z0HH,Q92843,DB13044
T90782,D0H2UB,Q15077,DB04786
T02546,D03FLC,P35499,DB00555
T02546,D04MSM,P35499,DB00564
T02546,D0E4DW,P35499,DB00252
T02546,D0UM7O,P35499,DB01221
T02546,D0X4RN,P35499,DB00281
T91113,D0R1RS,Q9UP65,DB00328
T91113,D0HD9P,Q9UP65,DB04557
T60077,D0G3PI,P28702,DB00523
T60077,D0N0RU,P28702,DB00307
T60077,D08JAC,P28702,DB05076
T64553,D01PZD,P43403,DB06436
T64553,D04LVK,P43403,DB09063
T64553,D03LWG,P43403,DB11886
T64553,D0LF1U,P43403,DB03496
T64553,D0O0LS,P43403,DB11986
T10822,D0W5HK,P49336,DB00398
T80959,D0A7MY,Q14145,DB08908
T80959,D0A7MY,Q16236,DB08908
T15377,D07SDQ,P16615,DB11672
T53585,D01QIN,P04035,DB01076
T53585,D02RQU,P04035,DB00175
T53585,D03KIA,P04035,DB00439
T53585,D06WTZ,P04035,DB00227
T53585,D0E7PQ,P04035,DB02546
T53585,D0H0ND,P04035,DB00641
T53585,D0JE2E,P04035,DB01098
T53585,D0J9GD,P04035,DB06693
T61622,D03SVX,P00797,DB09026
T61622,D0C2EP,P00797,DB00212
T61622,D0I0EG,P00797,DB01197
T61622,D01QSG,P00797,DB12416
T61622,D09ELW,P00797,DB03395
T56923,D0O2XQ,P25025,DB05501
T17758,D05HXX,P00749,DB00302
T17758,D05PHH,P00749,DB12831
T17758,D0I0RJ,P00749,DB00594
T17758,D0K8KX,P00749,DB04216
T49925,D03ZBT,P09769,DB08865
T49925,D04LVK,P09769,DB09063
T49925,D09KTS,P09769,DB09053
T49925,D0OB0F,P09769,DB06616
T37735,D0D1SG,P15104,DB00860
T51597,D0E1SW,Q9BZP6,DB00819
T06455,D00YZD,P11509,DB08930
T06455,D06HLY,P11509,DB01085
T06455,D08SKH,P11509,DB00553
T06455,D09XQF,P11509,DB00951
T06455,D0K9MY,P11509,DB06335
T06455,D0T8GD,P11509,DB00184
T06455,D0Y3KG,P11509,DB00313
T06455,D0QR5G,P11509,DB12216
T06455,D0V9VG,P11509,DB12457
T06455,D0Q6PI,P11509,DB04325
T87831,D0G7UX,P21462,DB00091
T78198,D06IAR,P00491,DB00640
T87675,D05LKP,O14965,DB00359
T87675,D07NVU,O14965,DB06595
T87675,D07VLY,O14965,DB00997
T87675,D0E6XR,O14965,DB01254
T87675,D0J9ZR,O14965,DB06803
T87675,D0R0MW,O14965,DB01268
T87675,D0W5HK,O14965,DB00398
T87675,D0Y9ZE,O14965,DB00235
T87675,D03LWG,O14965,DB11886
T87675,D07KYT,O14965,DB12874
T87675,D08HOM,O14965,DB11694
T87675,D0O0LS,O14965,DB11986
T87675,D0A1CM,O14965,DB08846
T27137,D00ENY,Q13255,DB00142
T98089,D0Z9QR,P27707,DB00943
T69485,D00OVU,O43614,DB09034
T69485,D0A7ZK,O43614,DB11951
T22658,D09BHB,P10145,DB00500
T22658,D0R1RS,P10145,DB00328
T22658,D0TG1H,P10145,DB00586
T16739,D07MGA,O60341,DB01094
T16739,D0E7PQ,O60341,DB02546
T16739,D0K8KX,O60341,DB04216
T16739,D0P9AC,O60341,DB00780
T16739,D07SDQ,O60341,DB11672
T16739,D0U3EP,O60341,DB02709
T16739,D09ALJ,O60341,DB01698
T10383,D01XBA,O14939,DB00481
T03150,D0O1UZ,Q9Y4D2,DB09061
T03150,D0T9TJ,Q9Y4D2,DB01083
T03150,D0D8PZ,Q9Y4D2,DB11755
T74977,D0Y9ZE,P33981,DB00235
T74977,D0O0LS,P33981,DB11986
T83009,D0AZ3C,P42684,DB00619
T83009,D0OB0F,P42684,DB06616
T70840,D0E6XR,P53667,DB01254
T45674,D01ZSO,Q5BJF2,DB01171
T45674,D0D1AL,Q5BJF2,DB00502
T88304,D09FAZ,P26358,DB00928
T88304,D0U5SI,P26358,DB01035
T88304,D0X5XU,P26358,DB01262
T88304,D0L4FS,P26358,DB01645
T40097,D0EG1I,P45983,DB08895
T40097,D0J9ZR,P45983,DB06803
T40097,D05ADP,P45983,DB06195
T07766,D04LVK,Q13177,DB09063
T07766,D03LWG,Q13177,DB11886
T44011,D00ZFP,P14061,DB00655
T44011,D0L4FS,P14061,DB01645
T92828,D09TBD,P24530,DB00263
T92828,D0S7JH,P24530,DB08932
T92828,D0U4CE,P24530,DB00559
T92828,D0X5ZI,P24530,DB06403
T92828,D09LQK,P24530,DB12054
T92828,D0Y6UU,P24530,DB06199
T92828,D0T1RG,P24530,DB06268
T14731,D0E3SH,Q96EB6,DB06603
T14731,D05KED,Q96EB6,DB12376
T14731,D0H2UB,Q96EB6,DB04786
T14731,D0M8FD,Q96EB6,DB11841
T14731,D0U3EP,Q96EB6,DB02709
T14731,D09VTJ,Q96EB6,DB01892
T07806,D01AZG,P28222,DB00734
T07806,D03RZV,P28222,DB00797
T07806,D04JEE,P28222,DB00571
T07806,D06FPQ,P28222,DB00998
T07806,D08VRO,P28222,DB12465
T07806,D09EBS,P28222,DB00935
T07806,D0F2PO,P28222,DB00960
T07806,D0G8NN,P28222,DB00413
T07806,D0H3HM,P28222,DB01238
T07806,D0H7KF,P28222,DB01224
T07806,D0NG7O,P28222,DB00315
T07806,D0S9MU,P28222,DB00953
T07806,D0T3KI,P28222,DB00952
T07806,D0WV3U,P28222,DB00457
T07806,D0Y4DY,P28222,DB06694
T07806,D0Z6UC,P28222,DB00669
T07806,D0OS6O,P28222,DB06144
T76685,D0E6YQ,P21554,DB00382
T76685,D0L7AS,P21554,DB00486
T76685,D0O1UZ,P21554,DB09061
T76685,D0O3OS,P21554,DB06155
T76685,D0P1FO,P21554,DB00470
T76685,D0R1RS,P21554,DB00328
T76685,D0T9TJ,P21554,DB01083
T76685,D0U5CE,P21554,DB06774
T76685,D08DGC,P21554,DB12193
T76685,D0Q7NB,P21554,DB11903
T76685,D0W3GL,P21554,DB13070
T76685,D0D8PZ,P21554,DB11755
T64682,D0EG1I,O00141,DB08895
T72491,D0A7MY,Q14145,DB08908
T72491,D0A7MY,Q16236,DB08908
T73557,D0D1SG,P15104,DB00860
T76024,D07XHO,P09871,DB12598
T50594,D05SBO,P11309,DB12001
T50594,D0K8KX,P11309,DB04216
T50594,D0U1OE,P11309,DB00679
T50594,D0O0LS,P11309,DB11986
T50594,D0U7OU,P11309,DB07715
T25005,D03ZBT,Q06187,DB08865
T25005,D04LVK,Q06187,DB09063
T25005,D09KTS,Q06187,DB09053
T25005,D09PQZ,Q06187,DB11703
T25005,D0E6XR,Q06187,DB01254
T25005,D0OB0F,Q06187,DB06616
T25005,D0R3JB,Q06187,DB01204
T25005,D03LWG,Q06187,DB11886
T25005,D0YB3W,Q06187,DB05424
T52522,D01UXC,P07550,DB00335
T52522,D02ZJI,P07550,DB13139
T52522,D03DJL,P07550,DB05039
T52522,D04JEE,P07550,DB00571
T52522,D04KJO,P07550,DB00983
T52522,D04PHC,P07550,DB00668
T52522,D04XEG,P07550,DB01288
T52522,D05UVD,P07550,DB00373
T52522,D07MOX,P07550,DB00368
T52522,D0D1DI,P07550,DB01274
T52522,D0F2PO,P07550,DB00960
T52522,D0G8NN,P07550,DB00413
T52522,D0I2MK,P07550,DB00264
T52522,D0I8FI,P07550,DB01064
T52522,D0K3ZR,P07550,DB00612
T52522,D0K5CB,P07550,DB01001
T52522,D0L5YV,P07550,DB00938
T52522,D0M8RC,P07550,DB00871
T52522,D0P1WA,P07550,DB01409
T52522,D0T7OW,P07550,DB00988
T52522,D0X5NX,P07550,DB01407
T52522,D0Y5AM,P07550,DB00496
T52522,D0A5EF,P07550,DB06190
T52522,D0GP8P,P07550,DB12526
T52522,D01VAB,P07550,DB00866
T52522,D0AQ3H,P07550,DB11871
T52522,D0M7LV,P07550,DB04829
T52522,D01OIK,P07550,DB13781
T52522,D05JKG,P07550,DB11770
T93653,D0V3YT,O60911,DB08873
T93653,D0X9CH,O60911,DB05521
T93653,D0J6AU,O60911,DB06670
T05409,D0I0EG,P08473,DB01197
T05409,D0U2JP,P08473,DB01261
T05409,D05UQD,P08473,DB00886
T70176,D04LVK,P24941,DB09063
T70176,D05SBO,P24941,DB12001
T70176,D07POC,P24941,DB00530
T70176,D08CDI,P24941,DB01259
T70176,D0AZ3C,P24941,DB00619
T70176,D0E6XR,P24941,DB01254
T70176,D0EG1I,P24941,DB08895
T70176,D0K8KX,P24941,DB04216
T70176,D00UZR,P24941,DB09073
T70176,D03LWG,P24941,DB11886
T70176,D05ADP,P24941,DB06195
T70176,D08MXP,P24941,DB11730
T70176,D0LF1U,P24941,DB03496
T70176,D0M0XB,P24941,DB11805
T07303,D01PZD,P35916,DB06436
T07303,D01ZRI,P35916,DB06626
T07303,D0G6QF,P35916,DB05294
T07303,D0IQ6P,P35916,DB08875
T07303,D0R0FO,P35916,DB09078
T07303,D0R0MW,P35916,DB01268
T07303,D0W5HK,P35916,DB00398
T07303,D03LWG,P35916,DB11886
T07303,D07KYT,P35916,DB12874
T07303,D09VMI,P35916,DB04849
T07303,D0D1GF,P35916,DB12307
T07303,D0M0XB,P35916,DB11805
T07303,D0O0LS,P35916,DB11986
T07303,D0P6DJ,P35916,DB04879
T07303,D0W7JZ,P35916,DB11800
T07303,D0A1CM,P35916,DB08846
T58454,D04LVK,P21802,DB09063
T58454,D0H0EQ,P21802,DB08901
T58454,D03LWG,P21802,DB11886
T58454,D0NW0T,P21802,DB12147
T58454,D0Z4RC,P21802,DB12174
T33584,D00ENY,P42261,DB00142
T33584,D03CNS,P42261,DB00606
T33584,D0U3ED,P42261,DB08883
T75643,D0C4RB,Q9HC29,DB01229
T75643,D0O5WP,Q9HC29,DB01248
T84173,D0D0ZD,P04062,DB00491
T85328,D05EAM,Q93096,DB00738
T16738,D0R0MW,P80370,DB01268
T52297,D0G3PI,Q13133,DB00523
T52297,D0N0RU,Q13133,DB00307
T52297,D0L4FS,Q13133,DB01645
T52297,D0R9YR,Q13133,DB12480
T75152,D0X5SD,P28300,DB00822
T49102,D0K8KX,P51955,DB04216
T49102,D0R0MW,P51955,DB01268
T49102,D0Q9CY,P51955,DB11828
T94033,D05PHH,P00734,DB12831
T94033,D07XHO,P00734,DB12598
T94033,D08YIN,P00734,DB06637
T94033,D0I0EG,P00734,DB01197
T94033,D0I0RJ,P00734,DB00594
T94033,D0I5HF,P00734,DB06605
T94033,D0J0BU,P00734,DB12364
T94033,D0K8KX,P00734,DB04216
T94033,D0KG3R,P00734,DB06228
T94033,D0SH3I,P00734,DB00188
T94033,D0V3YT,P00734,DB08873
T94033,D0X9CH,P00734,DB05521
T94033,D0D5RH,P00734,DB11984
T94033,D0E2MJ,P00734,DB06635
T15848,D09KTS,P42680,DB09053
T15848,D0E6XR,P42680,DB01254
T15848,D0OB0F,P42680,DB06616
T99340,D05ROI,Q13546,DB08912
T99340,D0H0EQ,Q13546,DB08901
T99340,D0W5HK,Q13546,DB00398
T28692,D0T9TJ,P06858,DB01083
T41141,D0V3YT,P07711,DB08873
T41141,D0X9CH,P07711,DB05521
T41141,D0J6AU,P07711,DB06670
T41141,D0X9YD,P07711,DB11780
T58970,D0J9ZR,P28482,DB06803
T58970,D0W5HK,P28482,DB00398
T58970,D03LWG,P28482,DB11886
T58970,D05ADP,P28482,DB06195
T58970,D0O0LS,P28482,DB11986
T25307,D02OZE,P51449,DB00390
T25307,D0G3PI,P51449,DB00523
T25307,D02DLW,P51449,DB04540
T94197,D03ZBT,Q16513,DB08865
T94197,D03KKR,Q16513,DB08162
T94197,D03LWG,Q16513,DB11886
T82146,D0BM5G,P13631,DB00799
T82146,D0G3PI,P13631,DB00523
T82146,D0JC9N,P13631,DB00210
T82146,D0N0RU,P13631,DB00307
T82146,D08JAC,P13631,DB05076
T30790,D00AXJ,Q96D31,DB01110
T30790,D0EV8E,Q96D31,DB01127
T30790,D0W8XT,Q96D31,DB01388
T31935,D02WFK,Q7Z2H8,DB00260
T31935,D0FD0H,Q7Z2H8,DB00513
T31935,D0M8AB,Q7Z2H8,DB00145
T97141,D04OSE,Q15746,DB01115
T97141,D03KKR,Q15746,DB08162
T97141,D0P1JI,Q15746,DB08059
T97141,D0O0VZ,Q15746,DB08399
T78932,D03ZBT,P29597,DB08865
T78932,D04LKS,P29597,DB08877
T78932,D0EG1I,P29597,DB08895
T78932,D0Y7IC,P29597,DB11817
T78932,D03LWG,P29597,DB11886
T78932,D06EIC,P29597,DB11708
T78932,D0G8BM,P29597,DB12500
T78932,D0PN8H,P29597,DB11697
T62184,D0ED7U,P30531,DB00906
T79694,D0Q4XQ,Q9P0X4,DB00593
T79694,D0W8XT,Q9P0X4,DB01388
T23714,D0X0BI,P30411,DB12126
T99990,D03ZBT,P51813,DB08865
T99990,D09KTS,P51813,DB09053
T99990,D0OB0F,P51813,DB06616
T99990,D03LWG,P51813,DB11886
T99990,D0L4FS,P51813,DB01645
T99990,D0YB3W,P51813,DB05424
T86528,D08SJZ,P14324,DB00710
T86528,D09KLR,P14324,DB00630
T86528,D0BF8G,P14324,DB00282
T86528,D0PA5S,P14324,DB00884
T86528,D0VM2L,P14324,DB00399
T86528,D0N0JL,P14324,DB04160
T67849,D09XZB,O00329,DB00317
T67849,D0B3HD,O00329,DB00201
T67849,D0E6XR,O00329,DB01254
T67849,D0F8RA,O00329,DB00277
T67849,D0J5VR,O00329,DB09054
T67849,D0R0MW,O00329,DB01268
T67849,D0RU0O,O00329,DB11952
T67849,D0W5HK,O00329,DB00398
T67849,D00UZR,O00329,DB09073
T67849,D03LWG,O00329,DB11886
T67849,D0UP1Z,O00329,DB12108
T67849,D0VG0D,O00329,DB11651
T67849,D0W7HE,O00329,DB12015
T67849,D0P1JI,O00329,DB08059
T51426,D01XBA,Q96RI1,DB00481
T51426,D03ZTE,Q96RI1,DB06777
T51426,D04VIS,Q96RI1,DB05767
T51426,D06ABF,Q96RI1,DB00455
T51426,D06RGG,Q96RI1,DB00451
T51426,D08QIP,Q96RI1,DB01411
T51426,D09GOS,Q96RI1,DB00257
T51426,D0G3SH,Q96RI1,DB01586
T51426,D0M4WA,Q96RI1,DB05990
T51426,D0OR2L,Q96RI1,DB02659
T51426,D0WN0U,Q96RI1,DB01023
T51426,D02PQB,Q96RI1,DB03619
T51426,D0D8IS,Q96RI1,DB02123
T99840,D00GPQ,Q96BI3,DB12005
T99840,D00GPQ,Q8WW43,DB12005
T99840,D00GPQ,Q9NZ42,DB12005
T99840,D00GPQ,Q92542,DB12005
T99840,D00GPQ,P49768,DB12005
T55948,D05EAM,O75751,DB00738
T55948,D07HOB,O75751,DB00762
T55948,D0AZ3C,O75751,DB00619
T55948,D0K7WK,O75751,DB00904
T55948,D0R3JB,O75751,DB01204
T55948,D0T6XX,O75751,DB00213
T55948,D0V7CF,O75751,DB00224
T55948,D0ZU9R,O75751,DB00503
T49898,D00FGR,P06493,DB09031
T49898,D01PZD,P06493,DB06436
T49898,D05SBO,P06493,DB12001
T49898,D08IBS,P06493,DB00173
T49898,D0G6QF,P06493,DB05294
T49898,D0K8KX,P06493,DB04216
T49898,D00UZR,P06493,DB09073
T49898,D03LWG,P06493,DB11886
T49898,D05ADP,P06493,DB06195
T49898,D08MXP,P06493,DB11730
T49898,D0LF1U,P06493,DB03496
T49898,D0P6DJ,P06493,DB04879
T51076,D0AF6O,Q16288,DB12130
T51076,D0O0LS,Q16288,DB11986
T83386,D02LWU,P15328,DB06813
T83386,D0SV8E,P15328,DB00563
T91331,D03ZBT,P22607,DB08865
T91331,D04LVK,P22607,DB09063
T91331,D0H0EQ,P22607,DB08901
T91331,D03LWG,P22607,DB11886
T91331,D0NW0T,P22607,DB12147
T46365,D03GET,P30305,DB00170
T92609,D00JVR,P35348,DB00972
T92609,D01AZG,P35348,DB00734
T92609,D01JUF,P35348,DB00692
T92609,D03MIR,P35348,DB00590
T92609,D03SKR,P35348,DB00575
T92609,D04DKH,P35348,DB12092
T92609,D04JEE,P35348,DB00571
T92609,D04PHC,P35348,DB00668
T92609,D05MBZ,P35348,DB00706
T92609,D05ZIK,P35348,DB00370
T92609,D06OFS,P35348,DB11738
T92609,D07MOX,P35348,DB00368
T92609,D08JIV,P35348,DB00381
T92609,D09EBS,P35348,DB00935
T92609,D09MWJ,P35348,DB00346
T92609,D0AE3X,P35348,DB00484
T92609,D0G8NN,P35348,DB00413
T92609,D0H3HM,P35348,DB01238
T92609,D0H7KF,P35348,DB01224
T92609,D0O6IU,P35348,DB00388
T92609,D0O6IZ,P35348,DB06711
T92609,D0P9RF,P35348,DB01162
T92609,D0R6RO,P35348,DB06148
T92609,D0U0VU,P35348,DB06207
T92609,D0WV3U,P35348,DB00457
T92609,D0Y4DY,P35348,DB06694
T92609,D02LHR,P35348,DB08950
T92609,D0B4TT,P35348,DB12806
T92609,D06QKW,P35348,DB09202
T76910,D08HOM,P49840,DB11694
T09909,D06UDG,P50052,DB00177
T09909,D0D5SQ,P50052,DB13919
T09909,D0G6SE,P50052,DB11842
T09909,D0N6RF,P50052,DB00966
T66252,D02EYG,Q86TI2,DB08882
T66252,D0K9MY,Q86TI2,DB06335
T66252,D0L3DK,Q86TI2,DB04876
T66252,D0NJ5H,Q86TI2,DB06203
T66252,D0T8XB,Q86TI2,DB12417
T66252,D0U2JP,Q86TI2,DB01261
T66252,D04XIO,Q86TI2,DB11723
T66252,D07EPV,Q86TI2,DB11950
T66252,D07HZG,Q86TI2,DB08382
T66252,D0M3XR,Q86TI2,DB11992
T64830,D02XIY,P35346,DB00104
T64830,D0TV0C,P35346,DB06663
T64830,D0Y2HR,P35346,DB00637
T99347,D00ENY,P41594,DB00142
T99347,D0X9RY,P41594,DB03793
T82577,D00HDU,P12821,DB00691
T82577,D00SEB,P12821,DB00584
T82577,D01STB,P12821,DB00178
T82577,D03KYG,P12821,DB00790
T82577,D07HGR,P12821,DB00722
T82577,D0E6XR,P12821,DB01254
T82577,D0I0EG,P12821,DB01197
T82577,D0I7SZ,P12821,DB00881
T82577,D0M5OC,P12821,DB00519
T82577,D0N5HJ,P12821,DB09477
T82577,D0N6RF,P12821,DB00966
T82577,D0Q0PR,P12821,DB01051
T82577,D0U2JP,P12821,DB01261
T82577,D0U3EC,P12821,DB00542
T82577,D05UQD,P12821,DB00886
T82577,D00KEP,P12821,DB00974
T82577,D0A1CM,P12821,DB08846
T92072,D05DVP,P30542,DB00549
T92072,D06IAR,P30542,DB00640
T92072,D0B3HD,P30542,DB00201
T92072,D0F8RA,P30542,DB00277
T92072,D0H3WI,P30542,DB00811
T92072,D0R4UW,P30542,DB01656
T92072,D0X3FX,P30542,DB01183
T92072,D0XE1C,P30542,DB06213
T92072,D0F4ZY,P30542,DB11757
T72841,D07KSG,P11474,DB00675
T72841,D08QMX,P11474,DB00783
T72841,D0L4FS,P11474,DB01645
T94085,D0BM5G,P10276,DB00799
T94085,D0G3PI,P10276,DB00523
T94085,D0JC9N,P10276,DB00210
T94085,D0N0RU,P10276,DB00307
T99799,D06OMW,P06276,DB01367
T99799,D06XWB,P06276,DB04864
T99799,D07XYV,P06276,DB01408
T99799,D08USJ,P06276,DB01400
T99799,D09QDP,P06276,DB04017
T99799,D09QEI,P06276,DB00806
T99799,D0B3HD,P06276,DB00201
T99799,D0E6YQ,P06276,DB00382
T99799,D0K8KX,P06276,DB04216
T99799,D0L4JT,P06276,DB00259
T99799,D0NS6H,P06276,DB00843
T99799,D0O2WB,P06276,DB00545
T99799,D0R1QE,P06276,DB01050
T99799,D0R9VR,P06276,DB00674
T99799,D0S2UG,P06276,DB01037
T99799,D0WY5Q,P06276,DB00989
T99799,D07CIN,P06276,DB04892
T99799,D07SDQ,P06276,DB11672
T99799,D0B1FE,P06276,DB12610
T99799,D0M3IN,P06276,DB02134
T99799,D0U3EP,P06276,DB02709
T99799,D09JVV,P06276,DB00981
T99799,D09ALJ,P06276,DB01698
T99799,D0FO2B,P06276,DB11145
T99799,D0M2TY,P06276,DB13174
T20371,D0Q5PC,P42785,DB03575
T16042,D02HWP,P16050,DB01243
T16042,D09JUG,P16050,DB00744
T16042,D0H2DQ,P16050,DB01599
T16042,D0K8KX,P16050,DB04216
T11241,D07UHS,Q99500,DB08868
T11241,D07FKQ,Q99500,DB12371
T11241,D0Y4SI,Q99500,DB12016
T33902,D00QET,Q13304,DB00471
T33902,D08QIP,Q13304,DB01411
T33902,D0R1RS,Q13304,DB00328
T33902,D0S9MU,Q13304,DB00953
T33902,D0O6AQ,Q13304,DB06741
T08391,D03ZBT,O60674,DB08865
T08391,D04LKS,O60674,DB08877
T08391,D04LVK,O60674,DB09063
T08391,D07POC,O60674,DB00530
T08391,D0E7PQ,O60674,DB02546
T08391,D0EG1I,O60674,DB08895
T08391,D0J9ZR,O60674,DB06803
T08391,D0Y7IC,O60674,DB11817
T08391,D03LWG,O60674,DB11886
T08391,D06EIC,O60674,DB11708
T08391,D08HOM,O60674,DB11694
T08391,D0D5ZJ,O60674,DB11763
T08391,D0G8BM,O60674,DB12500
T08391,D0O0LS,O60674,DB11986
T08391,D0PN8H,O60674,DB11697
T83011,D01ZSO,P27338,DB01171
T83011,D03GET,P27338,DB00170
T83011,D06OMW,P27338,DB01367
T83011,D07UYO,P27338,DB00601
T83011,D09QDP,P27338,DB04017
T83011,D0B3HD,P27338,DB00201
T83011,D0E7PQ,P27338,DB02546
T83011,D0K8KX,P27338,DB04216
T83011,D0NS6H,P27338,DB00843
T83011,D0P9AC,P27338,DB00780
T83011,D0R0UJ,P27338,DB01626
T83011,D0S2UG,P27338,DB01037
T83011,D0T1LK,P27338,DB01087
T83011,D0T3LF,P27338,DB01576
T83011,D0TV6I,P27338,DB06654
T83011,D07SDQ,P27338,DB11672
T83011,D0F4ZY,P27338,DB11757
T83011,D0H7PW,P27338,DB12582
T83011,D0L4FS,P27338,DB01645
T83011,D0U3EP,P27338,DB02709
T83011,D0IZ1D,P27338,DB13876
T83011,D05CCT,P27338,DB08167
T83011,D08CNS,P27338,DB04818
T83011,D0V3NT,P27338,DB09245
T87686,D06IAR,Q8TEK3,DB00640
T87686,D0C6GK,Q8TEK3,DB12920
T87686,D00FLT,Q8TEK3,DB01910
T98293,D0R0MW,O96013,DB01268
T98293,D05ADP,O96013,DB06195
T98293,D0O0LS,O96013,DB11986
T09826,D02PMO,P11387,DB01030
T09826,D07VLY,P11387,DB00997
T09826,D0B7EB,P11387,DB00773
T09826,D0H3WI,P11387,DB00811
T09826,D0J4JM,P11387,DB00206
T09826,D07UHX,P11387,DB12515
T09826,D09YDM,P11387,DB04690
T09826,D0Q7FC,P11387,DB12222
T09826,D07ILP,P11387,DB12385
T32262,D0V9VG,Q16602,DB12457
T29083,D0AF6O,P07332,DB12130
T29083,D0OB0F,P07332,DB06616
T59875,D07KSG,P62508,DB00675
T63816,D0E3SH,P56524,DB06603
T63816,D0E7PQ,P56524,DB02546
T63816,D0Y3KG,P56524,DB00313
T63816,D00FHR,P56524,DB11830
T63816,D05KED,P56524,DB12376
T63816,D0B7CH,P56524,DB06819
T63816,D0E6UZ,P56524,DB11891
T63816,D0GH3Q,P56524,DB12645
T63816,D0L2UQ,P56524,DB05223
T63816,D0M8FD,P56524,DB11841
T63816,D0XT6W,P56524,DB05015
T63816,D0Z4RC,P56524,DB12174
T09128,D0LD9S,P42575,DB00127
T80513,D0F1LZ,O14843,DB03166
T63484,D00VZZ,P11413,DB11859
T63484,D0B4RU,P11413,DB02789
T63484,D0K0EK,P11413,DB01708
T63484,D0F7WQ,P11413,DB05107
T82720,D05ADP,Q9Y463,DB06195
T19433,D06TNL,O60760,DB00903
T19433,D0E6OC,O60760,DB07615
T31721,D00ENY,P43005,DB00142
T13176,D0O0LS,Q9NZJ5,DB11986
T74607,D0UB2J,Q8WZA2,DB02527
T66665,D00IBN,P35354,DB00554
T66665,D03RTS,P35354,DB00482
T66665,D04YMH,P35354,DB01283
T66665,D05FTJ,P35354,DB00784
T66665,D05UWI,P35354,DB08439
T66665,D05VLS,P35354,DB00533
T66665,D06YPU,P35354,DB09213
T66665,D07BPS,P35354,DB00870
T66665,D07POC,P35354,DB00530
T66665,D08IFL,P35354,DB00939
T66665,D09JUG,P35354,DB00744
T66665,D09MGR,P35354,DB01628
T66665,D0A1PX,P35354,DB00712
T66665,D0B2WJ,P35354,DB02266
T66665,D0C4YC,P35354,DB00244
T66665,D0D9JW,P35354,DB00465
T66665,D0DJ1B,P35354,DB00788
T66665,D0G7FJ,P35354,DB00814
T66665,D0GY5Z,P35354,DB00945
T66665,D0I0EG,P35354,DB01197
T66665,D0IT2X,P35354,DB00821
T66665,D0K8KX,P35354,DB04216
T66665,D0L6DA,P35354,DB00580
T66665,D0M9DC,P35354,DB00991
T66665,D0N1WU,P35354,DB00749
T66665,D0R1QE,P35354,DB01050
T66665,D0R1RS,P35354,DB00328
T66665,D0TG1H,P35354,DB00586
T66665,D0U5QK,P35354,DB00316
T66665,D0W9WF,P35354,DB01009
T66665,D0Z5IU,P35354,DB00605
T66665,D0I6LH,P35354,DB12025
T66665,D0U3EP,P35354,DB02709
T66665,D0U8OD,P35354,DB05095
T66665,D0KG9M,P35354,DB01422
T66665,D0C0JT,P35354,DB04743
T66665,D0N1SU,P35354,DB04725
T66665,D01SNR,P35354,DB09217
T66665,D0ZA6G,P35354,DB03758
T67102,D07XHO,P07339,DB12598
T67102,D0A0OO,P07339,DB00701
T67102,D0H7PW,P07339,DB12582
T67102,D0U3EP,P07339,DB02709
T53389,D05ROI,P36897,DB08912
T65864,D02WCI,Q16539,DB04951
T65864,D03RTS,Q16539,DB00482
T65864,D09MGR,Q16539,DB01628
T65864,D0AZ3C,Q16539,DB00619
T65864,D0E6XR,Q16539,DB01254
T65864,D0EG1I,Q16539,DB08895
T65864,D0W5HK,Q16539,DB00398
T65864,D03LWG,Q16539,DB11886
T65864,D0O0LS,Q16539,DB11986
T20333,D00STL,P07333,DB04868
T20333,D01PZD,P07333,DB06436
T20333,D03ZBT,P07333,DB08865
T20333,D07NVU,P07333,DB06595
