db_id,seq_features
DB06741,"-0.524299,1.167032,-1.355281,-0.937038,-1.402107,-1.326770,0.763421,0.303161,0.011142,-0.075406,0.752496,0.743297,-0.857383,-1.314003,-0.290516,1.383682,0.963531,1.095341,-0.656313,-0.811823,-0.222645,-0.353688,-0.436984,1.243251,0.075931,0.543202,-0.776283,-0.728602,0.865590,0.984834,1.310204,0.754848,-1.191771,-0.443343,1.389189,-1.046983,0.899687,0.391710,1.110001,0.498517,-1.354645,0.247560,-1.355637,1.302179,1.394953,0.346888,1.370048,-1.029313,-0.959107,-0.237134,-0.678949,0.404905,0.347074,-0.928984,-1.336858,-0.353227,-1.048491,-0.677970,0.635627,-1.258274,-0.670509,-1.388899,-1.375171,-0.831700"
DB04872,"0.598382,0.554384,0.165212,-0.434834,0.007739,0.264669,-0.422424,-2.280195,0.715487,-1.447181,0.076426,0.229743,0.429191,-0.186636,-0.196091,-0.038549,-1.185127,0.682463,-0.707837,1.180190,0.790905,0.254790,1.216687,-0.532809,1.316832,1.637457,-0.174598,-0.475818,0.362852,-1.531214,-0.265795,-0.721975,-0.198027,-0.982068,-0.025154,0.206944,-1.253623,-1.150803,-0.942880,-0.742694,-0.717016,0.179822,0.121259,-0.392785,0.042935,0.285610,-0.005284,1.008867,1.109391,-0.354301,-1.360375,1.132892,-0.823284,0.139745,0.103109,1.500393,1.458113,0.446375,1.135055,0.293904,-2.150144,0.006285,-0.543247,-1.331668"
DB06635,"0.315745,-0.569183,-0.558916,-0.341746,-0.443081,0.295590,-0.199951,1.224517,-0.325570,-0.145467,0.187606,0.552583,0.423902,-0.484432,1.087310,0.552007,0.595963,0.207103,-0.880168,-0.600369,0.432404,1.373097,-0.188238,0.334159,0.694331,-1.438653,-0.715765,0.127853,1.570178,0.019705,0.588014,0.236885,0.018810,0.404460,0.547958,-0.280857,-0.213629,0.874664,0.550665,0.662399,0.033093,0.024772,-0.588320,-0.240598,0.511532,-0.075801,0.487060,-0.241505,0.069371,-0.387754,-0.423734,-0.322492,0.291873,-1.593822,-0.548503,-0.999182,-0.607854,0.274356,-0.509552,0.414052,0.456567,-0.527055,-0.064401,-0.192988"
DB03849,"-0.512285,1.162989,-1.352267,-0.922475,-1.398267,-1.309800,0.790609,0.353565,0.123382,-0.064364,0.741976,0.753049,-0.841165,-1.321803,-0.310783,1.379263,0.971523,1.078183,-0.663684,-0.802350,-0.231172,-0.362917,-0.443931,1.238931,0.057992,0.533412,-0.747837,-0.775639,0.865286,0.989909,1.307924,0.794990,-1.196116,-0.470056,1.384695,-1.025791,0.894082,0.406358,1.127095,0.481158,-1.328884,0.240000,-1.352770,1.303753,1.387653,0.356558,1.366195,-1.030733,-0.981016,-0.296835,-0.704979,0.403877,0.328227,-0.928032,-1.332530,-0.351013,-1.068823,-0.685816,0.651229,-1.277476,-0.676769,-1.381298,-1.361017,-0.831750"
DB06739,"-1.134041,1.163947,-0.303400,-0.910188,-0.361703,-0.597969,-0.277431,0.100787,-0.175595,1.525481,1.440725,1.867730,-1.177869,-0.459738,-1.867338,0.267984,0.400690,0.841583,2.077663,-0.131271,0.330586,0.304286,1.005238,0.792470,0.761222,-1.156012,-0.911627,0.514055,-0.383511,0.414837,0.463180,-0.202426,-0.857739,-1.427545,0.204555,-0.156708,0.449261,1.576867,0.635117,-0.220994,0.153296,-0.178141,-0.230340,0.820309,0.268571,0.339604,0.389456,-0.860703,-1.224493,-0.616885,0.932119,-0.198407,0.364745,-0.787062,-0.395914,-0.040233,-0.478590,-0.174040,-1.006404,-0.135322,0.016541,-0.181143,0.492417,-0.475087"
DB12693,"0.572103,-0.836789,0.877098,0.018896,0.857988,1.194982,-0.663899,-1.958502,-0.547356,-1.161495,-0.391705,-0.750889,0.831033,0.558130,1.182291,-0.800694,-1.366083,-0.347109,-0.393457,1.204047,1.412499,0.635439,1.028720,-1.081624,0.468144,1.255759,0.090077,-0.700288,0.616120,-1.813126,-0.899519,-1.081523,0.679312,0.368279,-0.802275,0.478756,-1.956116,-1.415166,-1.355076,-0.616233,0.253219,-0.362219,0.792811,-1.125527,-0.773266,-0.734271,-0.756992,1.277417,1.524641,-0.649242,-0.529070,0.183725,-0.806697,0.724578,0.795335,1.313124,1.458809,1.637779,0.591069,1.176042,-1.467435,0.752867,0.139030,-0.397572"
DB11869,"-0.892748,0.519086,-1.075164,-0.829980,-1.064036,-0.752752,0.070162,0.768143,-0.371531,0.123045,0.433401,1.788150,-1.157477,-1.275455,-0.136227,1.030378,1.001545,0.993048,0.130392,-0.611348,0.076645,0.185945,0.242935,1.159286,0.608164,-0.147547,-1.133597,-0.368499,0.204550,0.628688,1.155283,-0.235806,-0.896042,-1.551642,1.011339,-0.890758,-0.242127,0.610929,0.588141,0.209620,-0.301325,0.249808,-1.065834,0.501502,1.038848,0.058376,1.087951,-0.737658,-0.700105,0.382896,-0.299552,-0.020474,-0.949609,-0.191012,-1.145986,-0.461569,-0.692546,-0.538420,-0.551143,-0.649834,-0.534667,-0.984716,-0.324419,-1.126338"
DB12308,"1.087599,0.583309,0.167748,-0.349332,-0.011445,0.295857,-0.498062,-2.557745,0.998218,-1.828445,0.077651,0.037122,0.266322,-0.145823,-0.469271,-0.001562,-1.174549,0.987471,-0.729163,1.256763,0.588291,0.302192,0.935883,-0.680180,1.202160,1.694585,-0.028125,-0.540850,0.196165,-1.782310,-0.291221,-0.853659,0.051876,-0.897589,0.013235,-0.035403,-1.180384,-1.136852,-1.095400,-0.896943,-0.681014,0.384031,0.121507,-0.589453,0.082479,0.383156,-0.008138,1.248241,1.326907,-0.007465,-1.487734,1.106538,-0.665801,0.365642,0.144376,1.896972,1.521517,0.206093,1.050427,0.314169,-2.243028,-0.031290,-0.542211,-1.429738"
DB04888,"0.209346,0.411455,0.139682,-0.530807,0.009187,0.224819,-0.361151,-2.101043,0.189704,-1.145096,0.158671,0.415088,0.421251,-0.265987,0.177081,-0.049573,-1.010123,0.443734,-0.437563,1.071191,0.984445,0.189383,1.425155,-0.385086,1.248341,1.506811,-0.396803,-0.339989,0.547483,-1.371723,-0.220597,-0.744662,-0.394214,-1.141306,-0.040948,0.361528,-1.248251,-1.022532,-0.917808,-0.581229,-0.732943,-0.043040,0.099633,-0.268676,0.023806,0.173105,0.020904,0.832891,0.979681,-0.555684,-1.102342,1.016188,-0.907640,0.173131,0.044226,1.327043,1.396454,0.802214,0.975164,0.404428,-2.110907,0.021167,-0.398663,-1.519834"
DB06191,"-0.660542,0.861677,-1.231085,-0.897371,-1.252964,-1.080791,0.470893,0.644262,-0.195697,-0.042933,0.682653,1.166936,-0.982134,-1.365106,-0.253125,1.233781,0.961868,1.034387,-0.328646,-0.685721,-0.132096,-0.131563,-0.164220,1.211333,0.294032,0.274428,-1.004366,-0.576160,0.494026,0.805484,1.243374,0.346986,-1.047089,-0.868195,1.224450,-1.026564,0.443310,0.509393,0.898401,0.498708,-0.856414,0.244911,-1.229578,0.959698,1.243829,0.225720,1.251921,-0.889951,-0.849409,0.160946,-0.456332,0.190786,-0.329150,-0.640947,-1.252723,-0.427440,-0.923793,-0.606608,0.234246,-1.040250,-0.648548,-1.214911,-0.953707,-0.940694"
DB06512,"0.479863,-0.190952,0.400372,-0.782560,0.298718,0.424522,-0.780960,-2.443388,-0.935679,-0.968600,0.472277,-0.123060,0.182840,-0.291078,0.956020,-0.312199,-0.730886,0.298288,0.152090,1.067866,1.030094,0.067334,1.359459,-0.552450,0.756870,1.932416,-0.537980,-0.751667,0.597005,-1.716602,-0.454132,-1.401472,0.155562,-0.905503,-0.322611,0.193950,-0.939043,-0.827795,-1.431800,-0.368715,-0.733048,-0.354069,0.341113,-0.801712,-0.259973,-0.160057,-0.215238,1.152561,1.409554,-0.565238,-0.220909,0.562481,-0.794889,1.060474,0.297908,2.000612,1.558300,1.316102,0.437750,1.072380,-2.009271,0.279675,-0.004805,-1.379130"
DB00409,"-0.080397,0.418713,0.463636,-0.779494,0.350428,0.154513,-0.458831,-1.450157,-0.677898,0.002552,0.305429,-0.353527,0.373478,-0.201682,0.159747,-0.401499,-1.212798,0.127029,-0.309379,0.942842,1.112447,-0.369460,1.408650,-0.369759,0.495691,2.154205,-0.204185,-1.946996,0.610688,-1.099404,-0.482121,-0.657501,0.043512,-0.490669,-0.414013,0.340761,-1.101486,-1.552955,-0.776648,-0.141093,-0.832054,-0.563485,0.405437,-0.135711,-0.359183,-0.377104,-0.290157,0.604796,0.699230,-1.463700,0.030633,0.697696,-0.199732,0.598951,0.372936,1.477955,1.084762,0.977697,1.123449,0.629307,-1.611633,0.344068,-0.309026,-0.054085"
DB00875,"2.500659,-1.921820,1.767795,1.542648,1.793222,2.190496,-2.111270,-1.187904,2.247613,-1.625974,-0.692343,-1.576729,1.696017,1.478920,0.442045,-1.632658,-1.544928,-0.814291,-1.137793,1.104166,-1.012215,1.216605,0.378788,-2.483080,-0.224965,0.314636,0.631745,0.565780,-1.501893,-2.761804,-1.987073,-1.552328,2.349575,1.138677,-1.592961,0.730032,-0.917379,-1.629404,-2.615266,-0.410251,1.474468,-0.801672,1.728307,-2.604705,-1.609783,-0.937136,-1.807498,2.756012,2.400037,0.964320,0.130295,-0.458657,-0.038285,0.621766,1.900338,2.268804,2.285794,1.083032,-0.192321,1.958421,-0.172876,1.557521,0.516729,1.417958"
DB00914,"-1.063828,-1.509607,0.110048,0.086189,0.323523,0.349699,-0.230106,-0.179150,-2.472942,0.694287,-0.641602,-1.234287,-0.842042,0.712517,1.896659,-0.188051,0.261391,0.123731,0.249431,-1.396662,0.422157,0.624988,-0.442613,0.042352,-2.522638,0.725039,0.046791,-1.821323,1.094652,0.157263,-0.005968,-0.847905,0.896645,0.946563,-0.210497,-1.280534,-1.436423,-0.870351,-0.248771,1.152987,0.670834,-1.332469,0.040806,-0.456376,-0.296672,-2.455076,-0.216070,-0.353520,-0.337815,0.480322,1.203929,-2.033968,0.919610,1.448470,0.094818,0.245119,-0.678910,1.317121,-0.818252,0.559222,0.411125,0.133142,0.201660,1.215766"
DB04828,"1.451690,-0.526914,1.315350,2.285588,1.264955,0.675845,1.782606,0.240676,2.485633,-0.186820,-2.053819,-2.060357,1.621776,1.553895,-1.010595,-1.332573,-0.791625,-2.262775,0.158982,1.710177,0.021136,-1.606018,-2.290977,-1.346428,0.390995,-1.066278,2.442859,1.848821,-1.458644,0.454090,-1.332967,1.330395,0.548941,2.290134,-1.273129,2.517475,-0.038666,-0.149749,-0.198189,-3.102357,1.430582,2.454334,1.340289,-0.253290,-1.311286,1.876020,-1.412193,0.610385,1.231712,0.651508,-0.332203,0.415185,-1.931117,0.791578,1.394872,-0.555900,0.332650,-0.644899,0.334386,0.203449,1.929656,1.364767,2.053394,0.573206"
DB06268,"1.660452,0.528745,0.682062,0.402711,0.491196,-0.685799,-0.171873,-0.210295,0.529765,0.253417,1.220875,0.265919,1.356268,0.145174,-2.206101,-0.565329,-0.402880,-0.026744,0.076958,0.136224,-3.041761,-1.327789,-0.331793,-0.698445,1.426052,-1.444634,0.529970,-0.814171,-0.931234,-0.877867,-0.799513,0.121470,1.242726,-1.369538,-0.570204,1.284549,2.668029,0.033675,-0.987578,0.881492,-1.497625,0.742672,0.795016,-0.937345,-0.517293,1.575232,-0.660501,1.109502,0.302625,0.325244,1.430436,1.646388,2.159970,-0.913696,0.857265,1.776953,1.010176,-1.861812,-0.189601,1.083996,1.145501,0.596865,0.986654,0.534803"
DB00866,"1.037271,-2.660907,1.708111,0.325675,1.782015,2.208136,-1.156273,-1.524065,-0.946560,1.168802,-1.795257,-3.154660,0.754140,1.191635,1.556307,-1.740130,-1.724261,-1.581291,-0.083172,1.048457,-0.996586,-1.291236,0.442389,-1.674206,-1.311583,3.133352,1.645053,-3.189394,-0.683170,-1.590301,-1.626839,-1.779593,2.071875,0.418518,-1.679920,1.097912,-2.342071,-3.377723,-2.453904,-1.429131,1.282694,-0.666706,1.624640,-2.267377,-1.722773,-2.322223,-1.756216,1.607278,1.900752,0.403396,1.774126,-0.661346,-2.565461,3.107833,1.684518,1.693957,1.668791,2.228014,0.853518,1.317064,0.238062,1.623898,0.991766,2.395272"
DB01463,"1.061406,0.612348,0.158711,-0.330830,-0.020630,0.290630,-0.470424,-2.496250,0.970379,-1.684270,0.062588,0.087198,0.205024,-0.173848,-0.536447,0.006562,-1.253776,0.971744,-0.719674,1.276593,0.553338,0.273604,0.982208,-0.654435,1.177355,1.711497,-0.118526,-0.581634,0.156921,-1.745559,-0.280947,-0.814419,0.028685,-0.947361,0.021453,-0.055781,-1.301376,-1.223817,-1.057335,-0.917577,-0.622380,0.357934,0.111204,-0.528376,0.091163,0.294174,-0.003083,1.194528,1.311496,-0.033931,-1.474542,1.108053,-0.675983,0.330905,0.138272,1.847768,1.448392,0.266432,1.157136,0.256809,-2.196729,-0.041444,-0.577874,-1.346251"
DB01228,"0.308460,-0.365485,0.040412,-0.654370,0.156164,-0.151527,-1.400152,1.299301,-0.366809,0.433555,1.085847,-0.463290,-0.231778,0.039843,-0.443245,0.007964,0.399230,1.613110,-0.641226,-1.694321,-0.965056,0.479071,-0.333029,-0.253421,-1.886957,1.495156,-0.506411,-2.285076,-0.179165,-0.640842,-0.116476,-1.282253,1.485451,0.566554,-0.027689,-1.577545,0.637516,-0.722967,-0.668593,0.753506,-0.777040,-1.418235,0.038307,-0.389505,-0.099913,-1.167569,-0.103040,0.516788,-0.395105,0.608369,1.493167,-2.047508,2.262908,-0.537976,0.181203,1.704675,-0.184463,-0.536359,-1.367370,1.219971,0.449890,-0.057769,-0.100751,2.289744"
DB04898,"0.254017,-0.098195,0.062429,-0.468803,0.067152,-0.010928,-0.997983,0.862278,-0.288787,1.004877,1.607138,1.126220,1.122649,0.198463,-1.203271,0.011018,0.065902,0.656317,0.450362,-0.569849,0.242275,1.592413,0.574503,-0.069256,1.625247,-1.786203,-0.095090,-1.083411,0.851239,-0.498199,0.014457,0.316518,-0.053838,0.747637,-0.061056,0.352321,0.831886,1.701549,0.506243,1.890443,-0.468989,-0.126262,0.085798,-0.774544,-0.046935,0.740647,-0.062900,0.236145,-0.315445,-0.918857,0.842168,-0.193952,0.744891,-2.415777,0.088905,-0.000114,-0.335377,-0.425813,-1.437531,0.975126,1.009578,0.096233,0.382787,0.614660"
DB06594,"1.045843,0.891400,0.586514,-0.295139,0.368840,0.484876,-0.829787,-2.905275,1.106885,-0.974999,1.094360,0.460196,0.371415,0.364977,-1.926069,-0.413878,-1.413962,1.140189,0.894203,1.214388,0.538918,0.799385,1.293143,-0.799883,1.568809,0.310571,0.114515,-0.818715,-0.265424,-2.188393,-0.658385,-0.836999,0.327947,-0.659996,-0.443503,0.240106,-0.229294,0.387970,-1.003519,-1.113915,-0.674262,0.177942,0.581454,-0.463583,-0.327081,0.611484,-0.395616,1.474260,1.012671,-0.858231,-0.330139,0.751749,0.206340,-0.079684,0.615576,2.398508,1.314834,0.133837,0.211635,0.690613,-2.087396,0.406139,-0.604804,-0.905783"
DB04821,"1.365436,0.620778,0.197779,-0.301766,0.008619,0.261215,-0.481429,-2.663243,1.230714,-2.007835,0.029393,-0.005305,0.189034,-0.087701,-0.791308,-0.009911,-1.296096,1.176944,-0.854288,1.366772,0.489359,0.329995,0.857207,-0.787378,1.171597,1.784151,-0.025186,-0.616402,-0.064403,-1.942959,-0.330184,-0.892545,0.165699,-0.844503,0.006802,-0.192740,-1.312804,-1.260872,-1.177261,-1.019552,-0.584601,0.566177,0.152418,-0.645058,0.075342,0.422005,-0.042161,1.373636,1.444362,0.181165,-1.681742,1.100599,-0.730244,0.360638,0.191197,2.003976,1.535317,0.028540,1.066787,0.278801,-2.255084,-0.022654,-0.489839,-1.396177"
DB06144,"-0.165221,0.233956,0.596383,-0.852797,0.507954,0.286315,-0.586994,-1.654880,-1.434858,0.166908,0.282484,-0.513210,0.168175,-0.171140,0.705154,-0.558301,-1.229612,-0.185897,0.083710,1.089897,1.295406,-0.483045,1.682120,-0.403461,0.126844,2.147508,-0.305557,-1.719115,0.446340,-1.070194,-0.587756,-0.915170,0.063569,-0.589250,-0.577816,0.326375,-1.133630,-1.564541,-0.907133,0.034712,-0.477653,-0.719692,0.542489,-0.251008,-0.525319,-0.626344,-0.411869,0.555775,0.849382,-1.440558,0.338887,0.615248,-0.429586,1.042202,0.468767,1.408900,1.156370,1.363415,0.906762,0.716127,-1.554750,0.502153,0.116116,-0.245215"
DB09215,"2.152228,-0.539547,1.341462,2.713008,1.239445,0.436720,1.881245,0.017968,2.919337,-0.909284,-2.132865,-2.085916,1.721346,1.710336,-1.519681,-1.299008,-0.777854,-1.934468,-0.039913,1.826922,-0.158346,-1.717379,-2.745494,-1.662639,0.449725,-0.923251,2.363724,2.327567,-2.050060,0.259404,-1.449902,1.373374,0.866963,2.154095,-1.229604,2.401684,0.243505,-0.332813,-0.332929,-2.958973,1.315388,3.048538,1.380096,-0.456225,-1.261550,2.278199,-1.459092,1.076183,1.480694,1.728377,-0.869476,0.591535,-1.769634,0.736885,1.509675,0.151364,0.469830,-1.331915,0.059465,0.067231,1.840063,1.328590,2.058450,0.428568"
DB03783,"-1.317733,1.424914,0.116788,-1.069839,0.072696,-0.524482,-0.401830,0.158748,-0.266395,2.571005,1.741309,0.780616,-0.947610,0.047974,-2.140186,-0.145454,-0.160515,0.740542,2.264250,-0.529940,0.443985,0.001839,0.961970,0.561838,-0.502925,-0.095623,-0.198025,-1.701676,0.104606,0.161885,0.026312,-0.295527,-0.194792,0.148860,-0.230460,-0.582107,0.768110,1.285886,0.603974,0.638575,-0.463545,-0.891131,0.165362,0.624268,-0.182723,-0.046857,-0.031289,-0.504783,-1.186711,-1.319698,2.522789,-0.706942,1.159817,-0.317359,0.084843,0.996232,-0.778232,-0.281962,-0.778183,0.490939,0.000985,0.189707,0.051942,0.871551"
DB09023,"0.445898,-0.807523,0.336115,0.099034,0.344176,1.401368,-0.758130,-1.563588,2.431660,-0.696798,-0.298712,-0.349343,-0.186197,0.135793,0.497950,-0.288326,-0.807145,-0.381038,0.253678,1.199087,0.365899,0.795340,0.964046,-0.585591,-0.577634,1.361384,-0.033609,-0.502765,0.648203,-1.605321,-0.337812,-0.811332,0.075122,-0.161993,-0.264496,0.311211,-2.084224,-0.811377,-1.055784,-0.914734,1.482529,-0.272569,0.241401,-0.804910,-0.253495,-1.105920,-0.280152,0.767231,0.707329,-1.131799,-0.998387,-0.117124,-1.186623,1.360230,0.272162,1.114248,0.908903,1.883899,0.603669,0.422896,-1.526446,0.248590,-0.576477,-0.934455"
DB08951,"2.331813,-0.507695,1.347167,2.792482,1.245932,0.372875,1.872948,-0.038067,2.935211,-0.992810,-2.164515,-2.027137,1.628743,1.763821,-1.762717,-1.299065,-0.827590,-1.919659,0.001827,1.917337,-0.133263,-1.788904,-2.833730,-1.707450,0.311641,-1.018439,2.358726,2.600607,-2.279428,0.212339,-1.461665,1.301665,0.972682,2.191932,-1.230321,2.269504,0.221589,-0.278912,-0.389227,-3.191288,1.328545,3.198232,1.391449,-0.473436,-1.262359,2.306328,-1.468427,1.164326,1.580320,1.962882,-0.849811,0.461889,-1.871104,0.809568,1.527156,0.322829,0.488331,-1.356957,-0.235958,0.128678,1.799145,1.329459,2.290664,0.346146"
DB08950,"2.333587,-0.307010,0.079802,0.511269,0.034532,-0.074838,0.195234,0.543774,1.766401,-0.624819,-0.353205,-0.576982,0.070740,-0.717148,-0.297257,-0.082429,0.707360,-0.668007,-1.188558,0.165320,-3.592829,-2.057236,-1.061780,-0.551143,0.210591,-0.420022,-0.422505,0.202224,-0.797028,-0.368119,-0.326329,-0.855641,1.939750,-1.618287,0.029890,0.718867,2.416833,-1.194447,-1.451297,-0.797401,-0.569019,1.078045,0.170879,-1.197894,0.000851,0.846518,-0.227421,1.183300,1.388594,2.129379,0.348710,0.991120,0.296729,0.519008,0.322723,1.769548,0.921404,-1.225809,-0.453560,0.763423,1.144878,0.018257,1.198355,-0.249689"
DB04829,"1.684770,0.200646,1.495833,0.813091,1.289762,0.259678,-0.249268,-2.029088,-1.159299,-0.965965,-0.853024,-1.801962,0.819568,0.765995,-0.231153,-1.346913,-2.337938,-0.632975,-0.345536,1.862319,0.171806,-1.124172,0.500244,-1.597644,-0.004183,1.687846,0.920093,-1.426822,-1.254648,-1.576307,-1.627554,-0.357727,1.431463,0.373109,-1.342414,0.524008,-0.805794,-2.686023,-1.537292,0.836552,-0.225578,0.142764,1.480797,-1.044755,-1.278708,0.011459,-1.368564,1.634690,2.011964,-0.218585,-0.027213,1.558578,0.369969,1.822339,1.558205,2.148021,1.704949,0.108849,1.691269,0.513032,-0.853092,1.278332,0.695148,0.873045"
DB08980,"0.127076,-2.008165,0.204590,0.207266,0.451381,0.737639,-1.222062,0.661832,-0.039441,0.727691,-0.146046,-1.235481,-0.359628,1.008504,0.819059,-0.271405,0.420454,0.354126,0.212762,-1.443057,-1.393985,0.816349,-0.519554,-0.455360,-2.464569,0.633686,0.265856,-0.524446,-0.095679,-0.359459,-0.176283,-0.837538,1.077894,1.145688,-0.255771,-0.648618,-0.062756,-0.451416,-0.763402,-0.675532,0.746725,-1.541106,0.180085,-0.587262,-0.368406,-1.982295,-0.406155,0.225777,-0.067492,1.781651,1.143938,-2.508549,-0.035492,0.543909,0.293042,0.316468,-0.577688,0.771740,-1.353143,0.644295,0.669005,0.209611,0.028928,1.738699"
DB08955,"2.061724,-0.469688,1.267457,2.628720,1.178093,0.403789,1.943642,0.021911,2.805235,-0.885341,-2.013239,-2.054085,1.653636,1.651275,-1.568818,-1.227415,-0.753015,-1.915170,-0.022988,1.807454,-0.061272,-1.683713,-2.781425,-1.557934,0.373142,-1.000390,2.375386,2.204707,-1.913211,0.303826,-1.358670,1.470269,0.756369,2.446308,-1.164106,2.257231,0.170010,-0.201060,-0.241674,-3.115428,1.255955,2.989980,1.299823,-0.338952,-1.196275,2.223638,-1.376854,0.963403,1.406013,1.472532,-0.831034,0.437913,-1.800966,0.671189,1.419947,0.055742,0.344258,-1.202622,0.098610,0.045914,1.748646,1.259888,1.974630,0.426947"
DB12130,"-0.752880,1.370455,-0.764590,-1.096324,-0.795683,-0.920985,0.465843,0.034096,-0.200545,0.657543,1.045946,0.574107,-1.060545,-0.904921,-0.010230,0.720459,0.872273,0.156841,0.503141,-0.181040,0.232672,-0.518694,0.029498,1.078455,-0.041070,-0.345857,-0.890397,-0.033259,0.325220,1.273903,0.831269,0.760322,-1.028288,-0.877672,0.691959,-0.472732,1.605382,0.785913,1.317948,0.461941,-0.432678,-0.192116,-0.719978,1.673523,0.728718,0.006310,0.861820,-1.423411,-1.189514,-1.763589,-0.362771,0.474782,0.564872,-1.012693,-0.832468,-1.057792,-0.885885,-0.170983,0.169642,-1.267878,-0.361121,-0.723089,-0.663981,-0.389357"
DB08901,"-0.869323,-0.350408,0.435405,-0.691122,0.572065,0.676713,-1.028402,0.995946,-1.179389,2.279780,0.637532,0.947804,-1.485305,0.299447,-0.414167,-0.587680,0.547207,0.106644,1.717959,-0.017058,1.027194,0.691788,1.684334,0.170896,-0.691334,-1.375859,-1.004508,0.509117,-0.478639,0.092197,-0.190214,-1.262632,0.479512,-1.208618,-0.656666,-0.474803,-1.235887,0.339104,0.051743,0.666089,2.021461,-0.926575,0.487223,-0.467037,-0.665333,-1.368807,-0.455193,-0.493449,-0.543613,-0.850190,1.610198,-1.517357,0.296560,1.192542,0.320968,-0.227888,-0.297806,0.851774,-2.327733,0.820734,1.103140,0.654456,1.868913,0.838516"
DB01422,"-0.514580,1.131327,-1.343244,-0.920869,-1.385963,-1.285590,0.777606,0.371811,0.144353,-0.075708,0.736372,0.748781,-0.819016,-1.315016,-0.271762,1.368671,0.973053,1.058666,-0.652326,-0.789815,-0.212741,-0.337122,-0.445722,1.230270,0.053546,0.517817,-0.755704,-0.755442,0.888744,0.977286,1.300838,0.792665,-1.177811,-0.439608,1.373809,-1.012933,0.882312,0.412323,1.119678,0.475345,-1.301113,0.242193,-1.344332,1.287780,1.376311,0.345599,1.356299,-1.023820,-0.973655,-0.300457,-0.729543,0.395650,0.314436,-0.938728,-1.324043,-0.367560,-1.068610,-0.667666,0.642240,-1.253284,-0.667919,-1.370625,-1.348550,-0.826744"
DB12789,"-0.357924,0.850586,-1.150874,-0.740662,-1.169548,-0.951588,0.881102,0.462497,0.774789,0.033648,0.566303,0.472879,-0.714105,-1.150012,-0.277301,1.158593,1.020885,0.664067,-0.479732,-0.570581,-0.269377,-0.446474,-0.680571,1.047768,-0.079251,0.326599,-0.618344,-0.575172,0.861310,0.918254,1.117257,0.714081,-0.994733,-0.216636,1.174464,-0.598881,0.858160,0.550011,0.991287,-0.324694,-0.853856,0.451470,-1.153225,1.182227,1.165851,0.378002,1.147735,-0.907779,-0.805313,-0.416712,-0.646755,0.167047,0.022908,-0.793394,-1.128749,-0.367615,-1.010613,-0.451196,0.428610,-0.998633,-0.410760,-1.160200,-1.027074,-0.796881"
