uniprot_id,seq_features
P04054,"-0.3552616380258937,-0.3810596501517058,0.33685249659897665,-0.3902219363524175,-0.34761764270153384,0.3406050324089529,-0.3522351990809677,0.3431144511572298,0.35900871297370446,-0.33083064968069154,0.3420262069960223,-0.3425076176157538,0.3398010385771557,0.3453765413777126,0.3551322143624607,0.34730013348950184,-0.35995789516238125,0.3749336571194533,-0.31335670160485257,-0.32727685275474494,0.34256551570520316,-0.28575305660649025,-0.3493655255855505,-0.3868851158071976,-0.358873335105146,0.3422744734299863,-0.3680078528550372,-0.32833150224195445,0.34761344421758483,-0.349953879207594,0.36823408107010297,0.3399654861255242,0.3287628179888236,0.389458287802067,-0.30621851702838665,0.33657994334130475,-0.35138076904240584,-0.35617249253406974,0.3551928126701344,-0.3723998172727223,-0.36217869630511146,0.3619587495426613,0.37939309008452377,-0.37159222136592207,-0.3629768374355847,0.38718455318499195,0.3395727258633191,-0.37153856962689447,-0.34866835817015496,0.3422242288841061,-0.34804922108871966,-0.40660272777400297,-0.38794269402346826,0.370254503112314,0.35083817837506404,0.37755482678641267,0.3338544524473142,0.3622066828142537,-0.3730939465992177,-0.361194431738724,-0.3680754183256561,0.35715027406933453,-0.364687167893461,-0.3418120862994983"
P04062,"-0.1899950083829139,-0.25155485876285383,0.19240484019422513,-0.21583799170007684,-0.16663679499007675,0.2365810972813828,-0.17500209477318757,0.19237617661577652,0.23459908234919682,-0.11051027129801905,0.15239971853102252,-0.10473092123591415,0.22400005510250504,0.19300560623935495,0.1812752086969461,0.19830461471748148,-0.18724755294447198,0.1742304623815547,-0.131910916172032,-0.1111835934659981,0.18565038691051997,0.0026331513639434177,-0.1266562689035067,-0.20140641166510587,-0.238039487921971,0.18079492944047912,-0.24482737947096872,-0.23745996756009538,0.17129957373682395,-0.14761737490566262,0.18925964608261497,0.1571668183943511,0.18793179498951565,0.24231042935235914,-0.20126834970614244,0.19137628939209936,-0.18718919925251604,-0.10801050864606401,0.18854349070359924,-0.19211307156499696,-0.1672815635391525,0.21137510766616424,0.22492457551453285,-0.15036501725719592,-0.16737088406574052,0.23480009572034916,0.16131083043176322,-0.15187526525380318,-0.13416072288781075,0.20702124323312496,-0.13176742535992755,-0.18622985233309433,-0.22621487141227595,0.2563619024832611,0.19903345693532745,0.1811813514678205,0.22061402384562992,0.18401413606046585,-0.20649084483615784,-0.11186159400086212,-0.18929987089326009,0.17902564580371094,-0.1613541865601855,-0.14306725353381033"
P04070,"-0.283400663606629,-0.11914122846613008,0.28126928270541984,-0.16284045623306992,-0.24567007199556512,0.2563511928537231,-0.1947170894616996,0.2502510933166001,0.3535925712325032,-0.1666888337526769,0.30330465628438613,-0.11791057207912041,0.2949250673157034,0.2865248437186582,0.3051480824709114,0.31376211493000367,-0.23432014196374498,0.30289309737869374,-0.01132229241681543,-0.33262237226185826,0.2609525545865395,0.07144312524488029,-0.1501363298763294,-0.20648213387918843,-0.2256045017757636,0.30113790650652184,-0.08996094710621128,-0.08877191043882923,0.2598732376416263,-0.1698838368041713,0.327912708571409,0.2981537724272603,0.270456515118826,0.33412080188183196,0.0882850735086559,0.21297327061148535,-0.1688490576856345,-0.2624249018222757,0.1733029620550858,-0.20367381661223527,-0.16090018462560687,0.2858177133978625,0.33869758035211955,-0.19563240461573686,-0.13326119919604498,0.31807644265300455,0.15456355959028528,-0.20964575228671825,-0.20731941225809306,0.2773086389542673,-0.06779942781528958,-0.0949496745450232,-0.31578360379871995,0.31873150403820627,0.3515964396558714,0.32037273448396697,0.3719962316598188,0.2680516817288562,-0.23178573005836062,-0.13259693932206254,-0.12546726605299016,0.18219977515174376,-0.17885552388274162,-0.2500909312548369"
P04075,"0.7363893046134223,0.8823670996222602,-0.3742642596315605,1.3597494081929151,0.615370598554711,-0.057499878542647535,0.7312984545370599,-0.5246949440385813,-0.5575450411627719,0.6721554631977837,-0.7577614509933881,0.8788986766153642,-0.6168026531069313,-0.5979304134451492,-0.7667377425291038,-0.3418943562827941,0.591518599682231,-1.1157468640360844,0.6875056586172869,0.5191074056442089,-0.8528485579920085,1.9752936589814651,1.201171752055238,0.9358205728018995,0.7181823603203491,-0.5997766936756048,1.1838114029777638,0.20426409837214765,-0.6568108326347664,0.8314193503518877,-0.8618306889274926,-0.6959798848258874,-0.364991543700856,-0.7807508906443246,1.1509116279262648,-0.20403665897855303,0.7487104776065138,0.8699021149701929,-1.1766849274420281,0.7956944048332845,0.9937101590711213,-0.6276342660463061,-0.7245163902537871,1.0618399688285438,0.4467031814344082,-0.7190202616654972,-0.4204849173753532,0.9406610276861868,0.7429726410370117,-0.13356055969654604,0.921923754655383,1.3416792903350647,1.0453198288790806,-0.4402869697080021,-0.4316325135232495,-0.5514854841144647,-0.27957223925804936,-0.9445444440723545,0.8831708415039049,1.2101124815877558,1.244266759338972,-0.781501932515917,0.9837741755035773,0.625782225887057"
P04083,"0.5799535212937841,0.5376169136145025,-0.6366664134054393,0.6521444427245345,0.6707601885543568,-0.4126240739326793,0.7337361206417852,-0.6300150806928474,-0.7018872806339216,0.7385012923057103,-0.5856872224299255,0.7200666897877381,-0.5862812285843717,-0.5118095034188126,-0.6674584307569017,-0.7155022500382346,0.565338621277491,-0.5949943166244975,0.41143567610403015,0.6008492066648217,-0.5965827724524925,0.4283342346731831,0.8753594053079758,0.5838093863360693,0.7316386860818247,-0.6867126351427263,0.12528677001534474,0.266533341403197,-0.7375376761504121,0.5176032380750418,-0.5335869118346367,-0.7362333310312875,-0.6866578891851045,-0.5686019046764341,-0.0529025822707396,-0.7422083211100096,0.6775753159249114,0.6932041090264085,-0.8524525687463298,0.5201419465413233,0.5832698355296854,-0.621234261948349,-0.5656363698005764,0.6702511236182302,0.5288079602295218,-0.4989236069310545,-0.7421227714936282,0.7001461833337876,0.8072049884029722,-0.6540569674923632,0.6995871771212441,0.42960450106618786,0.4597368604790814,-0.4519666547004371,-0.49392328895629717,-0.5626278258600109,-0.5703529789136825,-0.6107418697194297,0.5224964570201109,0.6628781043706072,0.5731322708068043,-0.6535366464275975,0.7493141562817266,0.4927510720413129"
P04114,"-0.0355315204713522,0.3379158189720005,-0.06832233878667617,0.4527056372851847,0.1041775593471214,0.035564481093364714,0.186783154059351,-0.07305852336191672,0.12216890334014317,0.07025678060549401,0.15911676067948435,0.4710656954015404,0.0515429202868703,0.10802429930423489,0.23888101085856428,-0.015462937941602554,0.0955509220956049,-0.02786911264163637,0.05959617429081115,-0.016919068038768473,-0.0384152235773025,0.26943313554777687,0.2932240635337092,0.21845606270242762,0.10155189145952039,0.08162073260291597,0.3278473475609576,-0.0975814160433916,0.021822089725219946,0.15078459527187196,0.19624009202178905,0.13275808178329745,0.024166650361699845,0.13066340179206523,0.20237280224099388,-0.07464083960252356,0.058028722010602614,0.12955774653975433,-0.2574513010071275,0.10432381887198103,0.2684146113228686,0.029741012807703252,0.07821176493530418,0.35062085889870687,0.0016039124336848143,0.012735934126743079,-0.28612245407078485,0.2088535183912021,0.1758594528122297,0.12434220816896363,0.1742259773495459,0.3971330439978049,0.2050867073908502,0.1786859293712646,0.20399646053904347,0.06763423067564393,0.20332998978313188,0.009134559629334578,0.11314998040436966,0.1816537545104399,0.34173278469369756,-0.22394786912039294,0.3409235372687497,-0.0969013716538473"
P04150,"1.5199368386325007,1.6213281990841395,-1.4572941941379975,1.6825871242639077,1.4178092381342347,-1.6564503842784597,1.4365885227474562,-1.3345039611253136,-1.876049923017582,1.2950058119867194,-1.1439386755554504,0.8877650040407509,-1.1972629289427155,-1.4464886517956295,-1.4408859369218048,-1.6119616557705188,1.3578087322341799,-1.1889628473640141,-0.48245785798647084,1.1691231073449222,-1.4676931275066902,0.2806039354785771,1.2399078000500021,1.7176537683860347,1.726759838332692,-1.7964950779121187,0.742561145695857,0.7089311952564762,-1.5374467852336124,1.439051969442328,-1.3873571440633343,-1.3388899156724225,-1.3821652123456996,-1.6878764196803813,0.8104391808982779,-1.4657945788206268,1.3839911413350927,1.2592875077289918,-1.1781738449302748,1.6186629698035657,1.3631848597706424,-1.458136636160421,-1.7348034734315751,1.4079645099008002,1.3650265575241138,-1.8071135660897033,-1.7000202267886493,1.6583306281405934,1.4466994733289897,-1.7372819407440525,1.527700721483839,0.5044676970019536,1.0772578889952782,-1.5029362425398838,-1.553570988056555,-1.2336264644668737,-1.5944038992828489,-1.5582804379019408,1.4175598224718104,1.4720941122124778,1.4830904061186128,-1.2660902966550958,1.5557707440071418,0.989350920704461"
P04155,"-0.32329361903259307,-0.31374252468101343,0.2861634308384946,-0.33512084556983934,-0.2990058066114624,0.2778328367374995,-0.3102620519762854,0.2935684482553129,0.2874182747595839,-0.2864602810299188,0.29696279760071714,-0.313497992800423,0.2834847452758794,0.30152214365744884,0.30516945970677434,0.2784608849301166,-0.29602116763926334,0.33351595450356697,-0.33159738906223285,-0.28189189677265236,0.29531797970179996,-0.3430322430540553,-0.33600488687686647,-0.3138777546198874,-0.28266749981610395,0.27660457744761746,-0.32735381627818844,-0.2738221825679787,0.28916211507490663,-0.321458427722644,0.3222265890748079,0.28352083434131786,0.26338196386756135,0.323753650757242,-0.2685463571407335,0.2891854491358073,-0.30175859344348066,-0.32209022617638905,0.31040507943838436,-0.32416067494271494,-0.31615752538479414,0.305796614522128,0.306738452640728,-0.3332869934219495,-0.3075650579126974,0.3069343501601329,0.2903332023533059,-0.3251943616877263,-0.32468221041257106,0.2753243691173947,-0.31024850132243764,-0.38126065284560295,-0.32828345622171146,0.29927846767980104,0.2832598995288846,0.3193453514011139,0.2689156278772818,0.31564302369161745,-0.33157345728836246,-0.3281500616884412,-0.34726845298687986,0.305061647233858,-0.3354607590696554,-0.2987225388200934"
P04156,"-0.31951548168654775,-0.29976692410828987,0.3190646916709071,-0.34222167629089556,-0.3345560855644807,0.30759370971984396,-0.33774248682844094,0.3404562452649529,0.3216481132395501,-0.3353193050140286,0.33635353033528975,-0.3141866510162567,0.3141083478606518,0.327725684616942,0.3277975865429749,0.3316226482454742,-0.306234743163366,0.3260380713366593,-0.27232077967519586,-0.32736877018232685,0.31689283209987545,-0.27397977439878785,-0.3238682118840561,-0.3296342554634539,-0.32649640973641514,0.3307352466662938,-0.2794099022485912,-0.3129609881555962,0.3239223797802638,-0.3246446395146009,0.3280850047448805,0.3353776291221161,0.33552818376407134,0.334185733386263,-0.24859675761986713,0.3241763121754093,-0.32474113874408755,-0.3176962890902805,0.3299231574758211,-0.34207032813453747,-0.3213779937006901,0.3268162624499036,0.33475587914385274,-0.3134295342234564,-0.29116661723169796,0.33773563965420517,0.3405783028794799,-0.3100171366266464,-0.32777647957883577,0.3279424326682851,-0.3092592681739294,-0.33872063608359854,-0.30466569841287866,0.3219201501060173,0.3218582655702596,0.35013895234578546,0.3142657323421675,0.32704990946879103,-0.32043952173583484,-0.33276105037420334,-0.33821235188816096,0.33902818170687926,-0.3141578543509197,-0.30861425902176165"
P04179,"0.05898230904349096,0.004270339491597444,0.12536556579707786,0.09896409736271894,-0.05997134028958084,0.23591850886314303,-0.05469657203478883,0.1132584642363762,0.005814257155073818,-0.08794837743587026,-0.12881818105733395,-0.14358096591956557,-0.1643328188441818,-0.023186160122236794,-0.1151946238588378,0.18014484372261766,-0.08555469960682076,-0.2956543106100458,0.07172414022215771,0.06312764235404819,-0.07329585490319322,0.5423592416658937,0.0430275110628885,-0.02339785835087744,-0.024825068268291093,0.09788324897676495,0.2930907318826436,-0.3532310947450399,-0.028556007731074164,0.016667646862227877,-0.12553913101525163,-0.05674523648657343,0.05891643554732066,-0.14107814793267834,0.4036622110269021,0.30913863433489036,-0.09868440442354513,0.02494572717905755,-0.2457715153411018,0.06478028275464254,0.06293147981428286,0.017031652139035788,-0.07013456913157719,0.039768340047266294,-0.17563484759935002,-0.08341878255606025,0.22100183158281633,-0.005963554685731872,-0.03396155244936611,0.2368664958589786,0.0045417771305743156,0.20390107673203822,0.1974022757794126,-0.04980494916390127,0.00011367933603807673,-0.06641553555733098,0.1414729288378868,-0.163190432695523,-0.019577423677744805,0.11353522231273397,0.21843928093301782,-0.027097880483780666,0.0794055013450547,0.08365851565509168"
P04183,"0.3232226322784992,0.14071035615485752,-0.14669399841418168,0.16625357471055116,0.34090213421825316,-0.28780231685637175,0.2827855577914102,-0.21860978743390555,-0.3714149125644592,0.2786354865084502,-0.2226852620859335,-0.011154533675971709,-0.14447556478532994,-0.37852680917248055,-0.4442426983520512,-0.18033484006253106,0.3034493189255354,-0.5586734786042197,0.051136279101204156,0.3525211205839408,-0.37973970166501864,0.4000199175133462,0.15307628629045597,0.24476834544983742,0.35942865519633027,-0.39332609996588025,0.012320208632302316,0.0080252414239781,-0.3995637691016463,0.3633290804267118,-0.4833865474058484,-0.35168682106659876,-0.14389785142606507,-0.4708625646291234,-0.2799738805871373,-0.0735869514767138,0.23413164337792128,0.26847943352142006,-0.27301779453964786,0.38742733376172167,0.3293897038185868,-0.25716950210041184,-0.4646382096990225,0.24531674149707258,0.23151384197151767,-0.39794304172364076,-0.053318321697509,0.3985880250660657,0.2761682298111179,-0.3079370422903309,0.1353375100298868,0.04038509554319643,0.13760962685847064,-0.31601564448438146,-0.25918870609886285,-0.3408114433194135,-0.23596492589549017,-0.2811203854596981,0.20366175764983355,0.2260518628108488,0.1414498265976057,-0.05482443753375415,0.29142739079153573,0.2674792875396711"
P04196,"-0.32371697944341377,-0.28052108498025036,0.23702656317762724,-0.23835754714509994,-0.25184187647517053,0.26366588265575697,-0.26325119048243084,0.27216047198270754,0.2765053220970306,-0.17534746179207503,0.27130002902982775,-0.21828296172033362,0.25756232365039705,0.26351346134939274,0.2755548488464858,0.2655061931856407,-0.2684300293300802,0.29611522064250795,-0.19480798271033783,-0.3110913982517365,0.26079512698439117,-0.0702577025553694,-0.19395808133323678,-0.26972117587536454,-0.25037233764908623,0.2554773327913389,-0.22264453277218166,-0.17222741219282597,0.23153504200249062,-0.2323374132065045,0.2999288485638055,0.2777359646412592,0.24859404863566437,0.30912563104254204,-0.07909313623469999,0.2347914063770599,-0.21335166043873355,-0.2811625140149106,0.23780858464403493,-0.28822120237439636,-0.21516928553507675,0.28208464197562977,0.28725913787329266,-0.22593133309068195,-0.16770112166847273,0.31627683637318205,0.23275800702028648,-0.2072608658512391,-0.21366256637972342,0.2648305294775556,-0.113674662691318,-0.27584099578776444,-0.34013624232540807,0.3113730095592747,0.28087188345143616,0.35183458751778657,0.29136000160129044,0.2651919291787373,-0.2949191392827815,-0.1715476082556971,-0.2010304510568764,0.2073644241106639,-0.25731090373318616,-0.27386601289346735"
P04234,"-0.32123957030156514,-0.30232686624051985,0.3030536640600335,-0.29278459320359607,-0.3059339627325101,0.3000958921619734,-0.31769683088334977,0.30854521610459484,0.3532760292205766,-0.3424506794436129,0.37445251506505167,-0.24605188910999673,0.34873683826426416,0.340320940192625,0.3882240544750996,0.304917583284793,-0.3208966898215489,0.35096853152616203,-0.2853977945292448,-0.3082375586030899,0.3284837307710024,-0.2976819400534197,-0.32386646873226277,-0.32917197303743984,-0.33022234925397814,0.3337508255103184,-0.3030659933981533,-0.32375407659232347,0.32925320543705416,-0.29886118831961694,0.36652625194701094,0.3745442130496772,0.3344345343013405,0.3619684818057501,-0.30692381790665846,0.26430640832266117,-0.320847113407433,-0.3143863162451976,0.31695745629565963,-0.3493612039415883,-0.3085575043879542,0.34581693754578957,0.3531264191942079,-0.3074170085555513,-0.3090006410125387,0.34228327316237467,0.28797648041576557,-0.3085488056327765,-0.32326033659418324,0.34626601234897303,-0.3181760908455334,-0.32844670481526056,-0.30888050456427424,0.3687301807701716,0.35172787035071196,0.36174339237191117,0.33822453377958306,0.34881460000417797,-0.3249347322328695,-0.34386334868733553,-0.2972721041338979,0.32617537241678785,-0.2677335297053789,-0.32268462378357426"
